OGLE-BLG-T2CEP-185                   WVir 17:55:44.61 -29:25:33.5 BUL_SC39_575199              
OGLE-BLG-T2CEP-186  BLG172.4  78587  WVir 17:55:46.22 -31:02:02.5                              
OGLE-BLG-T2CEP-187  BLG124.1 111187  WVir 17:55:50.09 -34:59:18.0                              
OGLE-BLG-T2CEP-188  BLG172.1 170889 BLHer 17:55:52.34 -31:24:40.4                              
OGLE-BLG-T2CEP-189  BLG102.7 115015  WVir 17:55:57.24 -29:35:46.2 BUL_SC39_720114              
OGLE-BLG-T2CEP-190  BLG205.6 146102 BLHer 17:55:57.52 -28:46:27.4                              
OGLE-BLG-T2CEP-191  BLG181.3 134227  WVir 17:55:59.38 -30:34:48.5                              
OGLE-BLG-T2CEP-192  BLG181.2 211050 BLHer 17:55:59.99 -30:39:36.3                              
OGLE-BLG-T2CEP-193  BLG149.1 138712 RVTau 17:56:00.33 -33:10:43.6                              
OGLE-BLG-T2CEP-194  BLG124.4  35340  WVir 17:56:08.69 -34:37:22.0                              
OGLE-BLG-T2CEP-195  BLG102.8  57866 BLHer 17:56:11.61 -29:47:12.0 BUL_SC39_685080              
OGLE-BLG-T2CEP-196  BLG102.7  61670 RVTau 17:56:13.69 -29:39:02.6                              
OGLE-BLG-T2CEP-197  BLG214.5  63890  WVir 17:56:25.08 -28:05:17.3                              
OGLE-BLG-T2CEP-198  BLG172.3  35564  WVir 17:56:27.28 -31:14:21.6 BUL_SC22_101                 
OGLE-BLG-T2CEP-199  BLG164.2  95221 BLHer 17:56:27.52 -31:56:09.0                              
OGLE-BLG-T2CEP-200  BLG214.5 128439  WVir 17:56:37.70 -28:01:28.0                              
OGLE-BLG-T2CEP-201  BLG214.8  15199  WVir 17:56:38.48 -28:33:29.2                              
OGLE-BLG-T2CEP-202  BLG205.7  98898 BLHer 17:56:44.73 -28:57:25.6                              
OGLE-BLG-T2CEP-203  BLG205.7  30168  WVir 17:56:46.29 -29:01:24.2                              
OGLE-BLG-T2CEP-204  BLG172.2 163161 BLHer 17:56:47.42 -31:17:00.3                              
OGLE-BLG-T2CEP-205  BLG182.7 117111 RVTau 17:56:47.74 -30:42:49.2 BUL_SC22_484938              
OGLE-BLG-T2CEP-206  BLG205.5 195254 BLHer 17:56:50.57 -28:38:31.3                              
OGLE-BLG-T2CEP-207  BLG142.2  23596 BLHer 17:57:06.94 -33:44:40.3                              
OGLE-BLG-T2CEP-208  BLG102.2  33688  WVir 17:57:07.67 -29:38:07.3                              
OGLE-BLG-T2CEP-209  BLG205.6  64160 BLHer 17:57:11.87 -28:51:49.5                              
OGLE-BLG-T2CEP-210  BLG173.8 117215  WVir 17:57:16.55 -31:26:54.6                              
OGLE-BLG-T2CEP-211  BLG103.1 184475 BLHer 17:57:25.43 -30:15:30.8                              
OGLE-BLG-T2CEP-212  BLG102.3 240385  WVir 17:57:31.15 -29:21:49.6                              
OGLE-BLG-T2CEP-213  BLG102.2  57487 BLHer 17:57:41.99 -29:37:55.3                              
OGLE-BLG-T2CEP-214  BLG157.3      1 BLHer 17:57:45.09 -32:25:12.0                              
OGLE-BLG-T2CEP-215  BLG188.7 111074 RVTau 17:57:52.30 -30:06:43.3                              
OGLE-BLG-T2CEP-216  BLG104.7   9096  WVir 17:57:56.23 -29:36:07.7                  V0991 Sgr   
OGLE-BLG-T2CEP-217  BLG104.8   7084 RVTau 17:57:58.66 -29:45:01.3                              
OGLE-BLG-T2CEP-218  BLG188.7 173371 RVTau 17:57:58.73 -30:04:51.0                              
OGLE-BLG-T2CEP-219  BLG173.5 216478  WVir 17:58:02.80 -30:57:46.2 BUL_SC23_513020              
OGLE-BLG-T2CEP-220  BLG205.2  38054 BLHer 17:58:03.41 -29:01:13.4 BUL_SC34_388943              
OGLE-BLG-T2CEP-221  BLG143.8        RVTau 17:58:11.74 -33:50:38.8                  V0717 Sco   
OGLE-BLG-T2CEP-222  BLG157.4  64820 BLHer 17:58:12.02 -32:13:51.9                              
OGLE-BLG-T2CEP-223  BLG165.4 167574 BLHer 17:58:14.61 -31:33:24.3 BUL_SC23_577789              
OGLE-BLG-T2CEP-224  BLG223.8 150602 RVTau 17:58:20.61 -27:51:52.5                              
OGLE-BLG-T2CEP-225  BLG214.3 151199 BLHer 17:58:21.92 -28:12:23.3                              
OGLE-BLG-T2CEP-226  BLG188.6 154240  WVir 17:58:22.86 -29:58:46.2                              
OGLE-BLG-T2CEP-227  BLG223.5  64647 BLHer 17:58:30.39 -27:29:16.2                              
OGLE-BLG-T2CEP-228  BLG206.7 214674 BLHer 17:58:34.24 -28:53:51.9 BUL_SC34_651882              
OGLE-BLG-T2CEP-229  BLG214.1 158409 RVTau 17:58:36.42 -28:29:30.9                              
OGLE-BLG-T2CEP-230  BLG150.1 101216  WVir 17:58:44.98 -33:14:13.8                              
OGLE-BLG-T2CEP-231  BLG188.5 106634 BLHer 17:58:47.45 -29:52:36.5                              
OGLE-BLG-T2CEP-232  BLG173.2  73821 RVTau 17:58:52.36 -31:20:44.1                              
OGLE-BLG-T2CEP-233  BLG165.2 128927 BLHer 17:58:52.88 -31:53:55.5                              
OGLE-BLG-T2CEP-234  BLG215.7 131724 BLHer 17:58:54.50 -28:21:30.5                              
OGLE-BLG-T2CEP-235  BLG104.5 234169 BLHer 17:58:55.90 -29:10:57.2 BUL_SC20_29057   V2434 Sgr   
