OGLE-SMC-ECL-0195  SMC130.5   4296 ED  00:33:47.90 -73:04:28.0
OGLE-SMC-ECL-0196  SMC130.7   6496 ED  00:33:56.21 -73:26:41.2
OGLE-SMC-ECL-0197  SMC133.4     72 ED  00:33:56.89 -73:43:40.8
OGLE-SMC-ECL-0198  SMC133.3    835 ED  00:34:00.12 -73:52:35.3
OGLE-SMC-ECL-0199  SMC130.8   6300 ED  00:34:02.76 -73:34:08.9
OGLE-SMC-ECL-0200  SMC133.4   1077 ED  00:34:06.06 -73:45:57.8
OGLE-SMC-ECL-0201  SMC133.4    412 ED  00:34:06.63 -73:42:32.8
OGLE-SMC-ECL-0202  SMC133.1    238 ED  00:34:09.11 -74:13:12.4
OGLE-SMC-ECL-0203  SMC133.4   2479 ED  00:34:09.85 -73:44:32.8
OGLE-SMC-ECL-0204  SMC133.1   2378 ED  00:34:11.65 -74:09:57.0
OGLE-SMC-ECL-0205  SMC133.4   2506 ED  00:34:12.19 -73:38:06.1
OGLE-SMC-ECL-0206  SMC133.4   2543 ED  00:34:15.25 -73:41:39.2
OGLE-SMC-ECL-0207  SMC131.7   4831 ED  00:34:15.87 -72:49:04.1
OGLE-SMC-ECL-0208  SMC130.1    905 ED  00:34:16.31 -73:30:39.4
OGLE-SMC-ECL-0209  SMC133.3    390 ED  00:34:19.17 -73:48:15.6
OGLE-SMC-ECL-0210  SMC133.2    945 ED  00:34:25.94 -73:59:07.4
OGLE-SMC-ECL-0211  SMC130.2   2458 ED  00:34:27.90 -73:24:36.5
OGLE-SMC-ECL-0212  SMC133.3   2233 EC  00:34:30.51 -73:49:37.1
OGLE-SMC-ECL-0213  SMC130.1   4369 ED  00:34:38.85 -73:36:34.7
OGLE-SMC-ECL-0214  SMC133.4   1428 ED  00:34:39.55 -73:39:26.0
OGLE-SMC-ECL-0215  SMC130.4   2218 ED  00:34:43.37 -73:05:51.3
OGLE-SMC-ECL-0216  SMC133.4   2880 ED  00:34:47.36 -73:40:45.9
OGLE-SMC-ECL-0217  SMC134.3   2118 ED  00:34:50.20 -74:23:14.0
OGLE-SMC-ECL-0218  SMC130.3   1275 ED  00:34:54.87 -73:12:29.6
OGLE-SMC-ECL-0219  SMC133.3    476 ED  00:34:58.48 -73:48:02.6
OGLE-SMC-ECL-0220  SMC134.2    954 ED  00:35:02.93 -74:38:29.1
OGLE-SMC-ECL-0221  SMC133.1    343 ED  00:35:05.21 -74:11:51.5
OGLE-SMC-ECL-0222  SMC134.4   4589 ED  00:35:06.20 -74:19:19.6
OGLE-SMC-ECL-0223  SMC131.3   1270 ED  00:35:06.45 -72:36:17.1
OGLE-SMC-ECL-0224  SMC133.3   2575 ED  00:35:09.83 -73:52:11.8
OGLE-SMC-ECL-0225  SMC133.2   2321 ED  00:35:10.04 -73:55:23.7
OGLE-SMC-ECL-0226  SMC133.3   1480 EC  00:35:10.85 -73:52:41.8
OGLE-SMC-ECL-0227  SMC133.4    259 ED  00:35:15.28 -73:39:16.4
OGLE-SMC-ECL-0228  SMC130.3   2784 ED  00:35:21.60 -73:15:42.5
OGLE-SMC-ECL-0229  SMC130.1    248 ED  00:35:21.68 -73:33:49.9
OGLE-SMC-ECL-0230  SMC130.1   1660 ED  00:35:21.96 -73:35:06.7
OGLE-SMC-ECL-0231  SMC130.1   2356 ED  00:35:23.41 -73:36:24.2
OGLE-SMC-ECL-0232  SMC130.1   1692 ED  00:35:24.11 -73:37:00.5
OGLE-SMC-ECL-0233  SMC130.2    269 ED  00:35:24.47 -73:20:34.5                 213.15049.14
OGLE-SMC-ECL-0234  SMC131.3    686 ED  00:35:25.23 -72:36:34.2
OGLE-SMC-ECL-0235  SMC133.3    564 ED  00:35:28.69 -73:49:59.8
OGLE-SMC-ECL-0236  SMC133.2   1515 ED  00:35:31.18 -74:02:25.1
OGLE-SMC-ECL-0237  SMC131.1    374 ED  00:35:31.21 -72:58:03.6
OGLE-SMC-ECL-0238  SMC130.1   5698 ED  00:35:32.40 -73:32:13.2
OGLE-SMC-ECL-0239  SMC130.1   1827 EC  00:35:34.29 -73:34:17.0
OGLE-SMC-ECL-0240  SMC133.4     61 ED  00:35:36.06 -73:44:19.6
OGLE-SMC-ECL-0241  SMC133.3    273 ED  00:35:37.91 -73:47:07.2
OGLE-SMC-ECL-0242  SMC132.7   2915 ED  00:35:38.12 -71:12:45.5
OGLE-SMC-ECL-0243  SMC130.3   2936 ED  00:35:39.87 -73:19:12.8
OGLE-SMC-ECL-0244  SMC131.1    399 ED  00:35:40.76 -72:53:50.3
OGLE-SMC-ECL-0245  SMC130.3    269 ED  00:35:41.83 -73:13:00.6
OGLE-SMC-ECL-0246  SMC133.4   3390 ED  00:35:43.98 -73:45:00.4
OGLE-SMC-ECL-0247  SMC133.2   1648 ED  00:35:44.63 -73:55:49.7
OGLE-SMC-ECL-0248  SMC133.1   1298 EC  00:35:47.94 -74:09:03.8
OGLE-SMC-ECL-0249  SMC133.1   6142 ED  00:35:49.01 -74:07:47.2
OGLE-SMC-ECL-0250  SMC130.4    585 ED  00:35:50.70 -73:03:26.9
OGLE-SMC-ECL-0251  SMC133.1   5298 ED  00:35:53.57 -74:04:53.9
OGLE-SMC-ECL-0252  SMC130.1   2142 EC  00:35:54.49 -73:32:14.2
OGLE-SMC-ECL-0253  SMC130.4   1765 ED  00:35:55.85 -73:04:28.4
OGLE-SMC-ECL-0254  SMC131.3   1502 ED  00:35:58.77 -72:38:29.4
OGLE-SMC-ECL-0255  SMC131.3    909 ED  00:35:59.38 -72:40:40.3
OGLE-SMC-ECL-0256  SMC130.2   3312 ED  00:35:59.47 -73:20:56.1                 213.15106.584
OGLE-SMC-ECL-0257  SMC133.3   8319 ED  00:36:00.74 -73:49:25.0
OGLE-SMC-ECL-0258  SMC133.4  11423 ED  00:36:00.91 -73:42:36.6
