OGLE-GD-ECL-00217  CAR116.4  30331 nonEC   10:37:08.02 -62:27:45.5                                     
OGLE-GD-ECL-00218  CAR118.8  17418 EC      10:37:09.97 -63:33:16.1                                     
OGLE-GD-ECL-00219  CAR118.5  20430 nonEC   10:37:10.33 -63:05:15.2                                     
OGLE-GD-ECL-00220  CAR118.7  27484 EC      10:37:11.84 -63:22:42.4                                     
OGLE-GD-ECL-00221  CAR118.5  12455 EC      10:37:12.04 -63:07:42.6                                     
OGLE-GD-ECL-00222  CAR116.1    658 EC      10:37:12.25 -63:02:27.0                                     
OGLE-GD-ECL-00223  CAR116.4  19556 nonEC   10:37:13.19 -62:30:04.8                                     
OGLE-GD-ECL-00224  CAR118.5  12465 EC      10:37:13.19 -63:07:27.8                                     
OGLE-GD-ECL-00225  CAR118.7  20045 EC      10:37:13.23 -63:25:12.1                                     
OGLE-GD-ECL-00226  CAR118.6  28650 nonEC   10:37:13.55 -63:13:01.8                                     
OGLE-GD-ECL-00227  CAR116.1   8346 EC      10:37:14.33 -62:59:50.8                                     
OGLE-GD-ECL-00228  CAR118.8  10800 EC      10:37:14.50 -63:35:20.5                                     
OGLE-GD-ECL-00229  CAR118.7  19726 nonEC   10:37:14.86 -63:24:11.4                                     
OGLE-GD-ECL-00230  CAR118.6  28379 EC      10:37:14.91 -63:12:27.7                                     
OGLE-GD-ECL-00231  CAR118.5  30113 EC      10:37:15.08 -63:03:13.4                                     
OGLE-GD-ECL-00232  CAR116.2   9319 nonEC   10:37:15.99 -62:51:36.8                                     
OGLE-GD-ECL-00233  CAR116.1  28096 EC      10:37:16.00 -62:54:49.5                                     
OGLE-GD-ECL-00234  CAR116.1     34 EC      10:37:16.38 -63:02:43.6                                     
OGLE-GD-ECL-00235  CAR118.7   3668 nonEC   10:37:17.06 -63:29:09.4                                     
OGLE-GD-ECL-00236  CAR116.1  27733 EC      10:37:17.19 -62:55:17.6                                     
OGLE-GD-ECL-00237  CAR118.5   3923 nonEC   10:37:17.63 -63:09:29.3                                     
OGLE-GD-ECL-00238  CAR116.1   8359 EC      10:37:18.60 -62:59:44.6                                     
OGLE-GD-ECL-00239  CAR118.8  18647 EC      10:37:20.00 -63:33:41.5                                     
