OGLE-SMC-CEP-0208  SMC133.4     19        F  00:35:11.70 -73:43:18.4                       
OGLE-SMC-CEP-0209  SMC130.4    210        F  00:35:16.14 -73:05:08.2                       
OGLE-SMC-CEP-0210  SMC130.2    567        F  00:35:18.43 -73:22:11.6                       
OGLE-SMC-CEP-0211  SMC131.1    161       2O  00:35:18.67 -72:58:48.0                       
OGLE-SMC-CEP-0212  SMC133.2     97       1O  00:35:19.89 -73:56:18.2                       
OGLE-SMC-CEP-0213  SMC130.4     94       1O  00:35:20.28 -73:04:38.1                       
OGLE-SMC-CEP-0214  SMC133.4    276       1O  00:35:24.62 -73:44:45.4                       
OGLE-SMC-CEP-0215  SMC130.1    264        F  00:35:33.10 -73:31:12.1                       
OGLE-SMC-CEP-0216  SMC130.4    100       1O  00:35:34.62 -73:09:22.1                       
OGLE-SMC-CEP-0217  SMC130.1    113        F  00:35:36.58 -73:36:05.4                       
OGLE-SMC-CEP-0218  SMC133.4    129        F  00:35:41.43 -73:40:15.7                 V0185 HV1332
OGLE-SMC-CEP-0219  SMC133.1    414        F  00:35:42.23 -74:06:53.2                       
OGLE-SMC-CEP-0220  SMC131.1    401        F  00:35:42.30 -73:00:49.8                       
OGLE-SMC-CEP-0221  SMC133.3    595        F  00:35:42.68 -73:52:00.9                       
OGLE-SMC-CEP-0222  SMC130.3    273       1O  00:35:44.58 -73:13:47.6                       
OGLE-SMC-CEP-0223  SMC130.2    135        F  00:35:44.86 -73:26:25.7                       
OGLE-SMC-CEP-0224  SMC130.4    249        F  00:35:50.05 -73:06:09.7                       
OGLE-SMC-CEP-0225  SMC133.2   6632        F  00:35:51.62 -74:03:43.9                       
OGLE-SMC-CEP-0226  SMC133.4   8842       2O  00:35:55.98 -73:41:22.5                       
OGLE-SMC-CEP-0227  SMC131.1    435        F  00:35:57.93 -72:58:13.7                       
OGLE-SMC-CEP-0228  SMC130.1    134        F  00:35:58.62 -73:28:57.1                 V0188 HV11230
OGLE-SMC-CEP-0229  SMC130.2    731       1O  00:36:02.31 -73:23:12.1                       
OGLE-SMC-CEP-0230  SMC133.2   6518        F  00:36:03.46 -73:55:58.8                 V0189 HV1333
OGLE-SMC-CEP-0231  SMC133.4   9797       1O  00:36:08.10 -73:41:38.3                       
OGLE-SMC-CEP-0232  SMC133.2   6850        F  00:36:10.27 -73:56:40.6 SMC_SC1_107           
