OGLE-BLG-RRLYR-00207  RRab  17:13:52.37 -29:08:44.6  BLG617.32.73679  BLG360.2.78                     V2156 Oph
OGLE-BLG-RRLYR-00208  RRab  17:13:52.50 -29:11:25.1  BLG617.32.69942  BLG360.1.66111                  V2157 Oph
OGLE-BLG-RRLYR-00209  RRc   17:13:53.13 -29:40:21.1  BLG617.24.32139  BLG363.2.38547                  
OGLE-BLG-RRLYR-00210  RRab  17:13:53.74 -28:53:19.2  BLG616.07.30171  BLG360.3.67024                  
OGLE-BLG-RRLYR-00211  RRab  17:13:55.62 -28:53:54.3  BLG616.07.30141  BLG360.3.66975                  
OGLE-BLG-RRLYR-00212  RRab  17:13:57.57 -28:48:30.1                   BLG360.4.33376                  
OGLE-BLG-RRLYR-00213  RRab  17:13:58.14 -29:47:25.2  BLG617.15.49295  BLG363.1.78005                  V2158 Oph
OGLE-BLG-RRLYR-00214  RRc   17:13:58.45 -29:51:08.1  BLG617.15.41503  BLG363.1.40548                  
OGLE-BLG-RRLYR-00215  RRab  17:13:58.72 -29:38:50.6  BLG617.24.36252  BLG363.2.82211                  
OGLE-BLG-RRLYR-00216  RRab  17:13:59.08 -31:54:10.6                   BLG364.3.85752                  
OGLE-BLG-RRLYR-00217  RRab  17:13:59.73 -29:36:59.2  BLG617.24.40364  BLG363.2.121501                 
OGLE-BLG-RRLYR-00218  RRab  17:14:00.60 -32:00:20.9                   BLG364.2.113134                 
OGLE-BLG-RRLYR-00219  RRab  17:14:02.28 -31:44:23.3                   BLG364.4.86213                  
OGLE-BLG-RRLYR-00220  RRab  17:14:03.18 -31:45:10.9                   BLG364.4.86290                  
OGLE-BLG-RRLYR-00221  RRab  17:14:04.44 -32:12:16.3                   BLG364.1.78547                  
OGLE-BLG-RRLYR-00222  RRab  17:14:06.75 -32:03:24.0                   BLG364.2.77787                  
OGLE-BLG-RRLYR-00223  RRab  17:14:08.63 -32:07:40.4                   BLG364.2.8233                   
OGLE-BLG-RRLYR-00224  RRab  17:14:10.85 -32:00:48.7                   BLG364.2.117562                 
OGLE-BLG-RRLYR-00225  RRab  17:14:11.59 -29:30:32.1  BLG617.24.18311  BLG363.3.87690                  NGC6304 V4
OGLE-BLG-RRLYR-00226  RRab  17:14:11.80 -32:09:11.1                   BLG364.1.117489                 
OGLE-BLG-RRLYR-00227  RRab  17:14:14.59 -32:15:14.4                   BLG364.1.47580                  
OGLE-BLG-RRLYR-00228  RRab  17:14:14.88 -29:03:10.8                   BLG360.2.75111                  
OGLE-BLG-RRLYR-00229  RRc   17:14:15.01 -28:45:51.1                   BLG360.4.70373                  
OGLE-BLG-RRLYR-00230  RRab  17:14:15.04 -29:03:37.9                   BLG360.2.75113                  
OGLE-BLG-RRLYR-00231  RRc   17:14:16.73 -32:17:16.7                   BLG364.1.12261                  
OGLE-BLG-RRLYR-00232  RRab  17:14:18.69 -29:24:58.5                   BLG363.4.14650                  V2161 Oph
OGLE-BLG-RRLYR-00233  RRab  17:14:21.33 -29:49:47.2  BLG617.14.110932 BLG363.1.49637                  V2162 Oph
OGLE-BLG-RRLYR-00234  RRab  17:14:23.70 -29:20:17.5  BLG617.31.92672  BLG363.4.92610                  
OGLE-BLG-RRLYR-00235  RRab  17:14:25.94 -29:48:58.3  BLG617.14.81245  BLG363.1.49688                  V2164 Oph
OGLE-BLG-RRLYR-00236  RRab  17:14:26.54 -29:11:00.8  BLG617.31.78818  BLG360.1.113822                 V2165 Oph
OGLE-BLG-RRLYR-00237  RRc   17:14:27.33 -29:27:40.2  BLG617.23.91594  BLG363.3.132493                 NGC6304 V23
OGLE-BLG-RRLYR-00238  RRc   17:14:27.52 -29:33:00.4  BLG617.23.82072  BLG363.3.14125                  NGC6304 NV2
OGLE-BLG-RRLYR-00239  RRab  17:14:27.74 -32:04:05.0                   BLG364.2.87379                  
OGLE-BLG-RRLYR-00240  RRab  17:14:29.89 -29:52:08.1  BLG617.14.76964  BLG363.1.17661                  
OGLE-BLG-RRLYR-00241  RRab  17:14:31.62 -32:00:11.2                   BLG364.2.126185                 
OGLE-BLG-RRLYR-00242  RRab  17:14:33.40 -29:32:28.0  BLG617.23.82181  BLG363.3.58236                  V2166 Oph
OGLE-BLG-RRLYR-00243  RRc   17:14:34.82 -32:03:34.0                   BLG364.2.91911                  
OGLE-BLG-RRLYR-00244  RRab  17:14:35.38 -31:53:35.9                   BLG364.3.100515                 
OGLE-BLG-RRLYR-00245  RRc   17:14:35.47 -28:46:56.1  BLG616.14.61180  BLG360.4.45667                  
OGLE-BLG-RRLYR-00246  RRc   17:14:37.67 -29:27:31.1  BLG617.23.56831  BLG363.3.137918                 NGC6304 V22
OGLE-BLG-RRLYR-00247  RRab  17:14:40.47 -29:29:34.2  BLG617.23.56861  BLG363.3.104616                 V2167 Oph
OGLE-BLG-RRLYR-00248  RRc   17:14:42.26 -29:42:30.0  BLG617.23.31412  BLG363.2.23787                  V2170 Oph
OGLE-BLG-RRLYR-00249  RRc   17:14:43.26 -29:19:01.7  BLG617.31.35695  BLG363.4.136621                 
OGLE-BLG-RRLYR-00250  RRc   17:14:43.66 -28:41:57.4  BLG616.14.14548  BLG360.4.114800                 
OGLE-BLG-RRLYR-00251  RRc   17:14:43.72 -29:25:45.0  BLG617.23.62216  BLG363.4.25590                  NGC6304 Va46
OGLE-BLG-RRLYR-00252  RRab  17:14:44.21 -28:48:44.5                   BLG360.4.18224                  
OGLE-BLG-RRLYR-00253  RRab  17:14:47.58 -29:26:33.4  BLG617.23.28092  BLG363.3.144262                 V2171 Oph
OGLE-BLG-RRLYR-00254  RRab  17:14:48.43 -29:17:02.2  BLG617.31.10560  BLG360.1.19444                  
OGLE-BLG-RRLYR-00255  RRc   17:14:48.88 -29:32:00.6  BLG617.23.19587  BLG363.3.68279                  NGC6304 V24
OGLE-BLG-RRLYR-00256  RRab  17:14:49.29 -29:31:17.8  BLG617.23.19608  BLG363.3.68325                  V2174 Oph
OGLE-BLG-RRLYR-00257  RRc   17:14:53.76 -29:05:00.5  BLG616.06.254    BLG360.2.57568                  
