OGLE-BLG-RRLYR-00173  BLG364.6  20824 RRc   17:13:11.91 -31:58:02.0                                             
OGLE-BLG-RRLYR-00174  BLG360.5  13929 RRc   17:13:12.58 -28:49:32.5                                             
OGLE-BLG-RRLYR-00175  BLG360.5  73640 RRab  17:13:13.11 -28:45:15.7                                             
OGLE-BLG-RRLYR-00176  BLG364.7 118561 RRab  17:13:17.35 -32:01:12.1                                             
OGLE-BLG-RRLYR-00177  BLG360.6  16517 RRab  17:13:18.66 -28:58:40.3                                             
OGLE-BLG-RRLYR-00178  BLG360.6  76071 RRab  17:13:19.51 -28:53:50.4                                             
OGLE-BLG-RRLYR-00179  BLG360.8 109962 RRab  17:13:21.03 -29:09:22.1                                 V2149 Oph   
OGLE-BLG-RRLYR-00180  BLG360.7  17324 RRc   17:13:21.38 -29:07:32.3                                             
OGLE-BLG-RRLYR-00181  BLG363.8 118408 RRab  17:13:23.22 -29:45:27.7                                             
OGLE-BLG-RRLYR-00182  BLG364.7  88416 RRab  17:13:25.46 -32:02:31.3                                             
OGLE-BLG-RRLYR-00183  BLG363.7  53511 RRab  17:13:26.15 -29:41:05.4                                 V2150 Oph   
OGLE-BLG-RRLYR-00184  BLG363.8 118183 RRab  17:13:26.30 -29:44:44.2                                 V2151 Oph   
OGLE-BLG-RRLYR-00185  BLG360.7  17349 RRc   17:13:26.63 -29:07:03.8                                             
OGLE-BLG-RRLYR-00186  BLG363.8  91614 RRc   17:13:29.71 -29:47:45.7                                             
OGLE-BLG-RRLYR-00187  BLG364.8  29505 RRab  17:13:31.44 -32:17:00.8                                             
OGLE-BLG-RRLYR-00188  BLG360.6  80115 RRab  17:13:31.96 -28:53:15.3                                             
OGLE-BLG-RRLYR-00189  BLG364.5  60397 RRab  17:13:33.70 -31:46:05.1                                             
OGLE-BLG-RRLYR-00190  BLG364.5  28234 RRab  17:13:34.31 -31:50:30.9                                             
OGLE-BLG-RRLYR-00191  BLG364.6  28694 RRc   17:13:35.19 -31:59:05.7                                             
OGLE-BLG-RRLYR-00192  BLG360.5  84734 RRab  17:13:39.34 -28:44:44.0                                             
OGLE-BLG-RRLYR-00193  BLG364.2 105472 RRab  17:13:41.05 -32:00:08.5                                             
OGLE-BLG-RRLYR-00194  BLG360.7  55285 RRab  17:13:42.05 -29:06:04.0                                             
OGLE-BLG-RRLYR-00195  BLG360.6 115123 RRab  17:13:42.23 -28:52:32.3                                             
OGLE-BLG-RRLYR-00196  BLG364.2    124 RRab  17:13:42.87 -32:07:00.9                                             
OGLE-BLG-RRLYR-00197  BLG363.8  62515 RRab  17:13:43.74 -29:49:17.5                                             
OGLE-BLG-RRLYR-00198  BLG360.8  57443 RRc   17:13:44.72 -29:14:30.0                                             
OGLE-BLG-RRLYR-00199  BLG363.2        RRab  17:13:45.73 -29:42:34.4                                 V2154 Oph   
OGLE-BLG-RRLYR-00200  BLG360.6  23585 RRc   17:13:46.64 -28:58:51.6                                             
OGLE-BLG-RRLYR-00201  BLG363.3  38786 RRab  17:13:47.24 -29:32:18.9                                 V2155 Oph   
OGLE-BLG-RRLYR-00202  BLG364.2  69225 RRc   17:13:47.35 -32:02:04.2                                             
OGLE-BLG-RRLYR-00203  BLG363.4  40608 RRc   17:13:48.50 -29:23:15.6                                             
OGLE-BLG-RRLYR-00204  BLG360.3  66893 RRab  17:13:50.14 -28:54:35.5                                             
OGLE-BLG-RRLYR-00205  BLG363.1     73 RRab  17:13:51.15 -29:51:45.3                                             
OGLE-BLG-RRLYR-00206  BLG364.2   3771 RRab  17:13:51.21 -32:07:47.9                                             
OGLE-BLG-RRLYR-00207  BLG360.2     78 RRab  17:13:52.37 -29:08:44.5                                 V2156 Oph   
OGLE-BLG-RRLYR-00208  BLG360.1  66111 RRab  17:13:52.50 -29:11:25.1                                 V2157 Oph   
OGLE-BLG-RRLYR-00209  BLG363.2  38547 RRc   17:13:53.13 -29:40:21.1                                             
OGLE-BLG-RRLYR-00210  BLG360.3  67024 RRab  17:13:53.74 -28:53:19.2                                             
OGLE-BLG-RRLYR-00211  BLG360.3  66975 RRab  17:13:55.62 -28:53:54.3                                             
OGLE-BLG-RRLYR-00212  BLG360.4  33376 RRab  17:13:57.57 -28:48:30.1                                             
OGLE-BLG-RRLYR-00213  BLG363.1  78005 RRab  17:13:58.14 -29:47:25.2                                 V2158 Oph   
OGLE-BLG-RRLYR-00214  BLG363.1  40548 RRc   17:13:58.45 -29:51:08.0                                             
OGLE-BLG-RRLYR-00215  BLG363.2  82211 RRab  17:13:58.72 -29:38:50.6                                             
OGLE-BLG-RRLYR-00216  BLG364.3  85752 RRab  17:13:59.08 -31:54:10.6                                             
OGLE-BLG-RRLYR-00217  BLG363.2 121501 RRab  17:13:59.73 -29:36:59.2                                             
OGLE-BLG-RRLYR-00218  BLG364.2 113134 RRab  17:14:00.60 -32:00:20.9                                             
OGLE-BLG-RRLYR-00219  BLG364.4  86213 RRab  17:14:02.28 -31:44:23.3                                             
OGLE-BLG-RRLYR-00220  BLG364.4  86290 RRab  17:14:03.18 -31:45:10.9                                             
OGLE-BLG-RRLYR-00221  BLG364.1  78547 RRab  17:14:04.44 -32:12:16.3                                             
OGLE-BLG-RRLYR-00222  BLG364.2  77787 RRab  17:14:06.75 -32:03:24.0                                             
OGLE-BLG-RRLYR-00223  BLG364.2   8233 RRab  17:14:08.63 -32:07:40.4                                             
OGLE-BLG-RRLYR-00224  BLG364.2 117562 RRab  17:14:10.85 -32:00:48.7                                             
OGLE-BLG-RRLYR-00225  BLG363.3  87690 RRab  17:14:11.59 -29:30:32.1                                 NGC6304 V4  
OGLE-BLG-RRLYR-00226  BLG364.1 117489 RRab  17:14:11.80 -32:09:11.1                                             
OGLE-BLG-RRLYR-00227  BLG364.1  47580 RRab  17:14:14.59 -32:15:14.4                                             
OGLE-BLG-RRLYR-00228  BLG360.2  75111 RRab  17:14:14.88 -29:03:10.8                                             
OGLE-BLG-RRLYR-00229  BLG360.4  70373 RRc   17:14:15.01 -28:45:51.1                                             
OGLE-BLG-RRLYR-00230  BLG360.2  75113 RRab  17:14:15.04 -29:03:37.9                                             
OGLE-BLG-RRLYR-00231  BLG364.1  12261 RRc   17:14:16.73 -32:17:16.7                                             
OGLE-BLG-RRLYR-00232  BLG363.4  14650 RRab  17:14:18.69 -29:24:58.5                                 V2161 Oph   
OGLE-BLG-RRLYR-00233  BLG363.1  49637 RRab  17:14:21.33 -29:49:47.2                                 V2162 Oph   
OGLE-BLG-RRLYR-00234  BLG363.4  92610 RRab  17:14:23.70 -29:20:17.5                                             
OGLE-BLG-RRLYR-00235  BLG363.1  49688 RRab  17:14:25.94 -29:48:58.3                                 V2164 Oph   
OGLE-BLG-RRLYR-00236  BLG360.1 113822 RRab  17:14:26.53 -29:11:00.9                                 V2165 Oph   
OGLE-BLG-RRLYR-00237  BLG363.3 132493 RRc   17:14:27.33 -29:27:40.2                                             
OGLE-BLG-RRLYR-00238  BLG363.3  14125 RRc   17:14:27.51 -29:33:00.4                                 NGC6304 NV2 
OGLE-BLG-RRLYR-00239  BLG364.2  87379 RRab  17:14:27.74 -32:04:05.0                                             
OGLE-BLG-RRLYR-00240  BLG363.1  17661 RRab  17:14:29.90 -29:52:08.1                                             
OGLE-BLG-RRLYR-00241  BLG364.2 126185 RRab  17:14:31.62 -32:00:11.2                                             
OGLE-BLG-RRLYR-00242  BLG363.3  58236 RRab  17:14:33.40 -29:32:28.0                                 V2166 Oph   
OGLE-BLG-RRLYR-00243  BLG364.2  91911 RRc   17:14:34.82 -32:03:34.0                                             
OGLE-BLG-RRLYR-00244  BLG364.3 100515 RRab  17:14:35.38 -31:53:35.9                                             
OGLE-BLG-RRLYR-00245  BLG360.4  45667 RRc   17:14:35.47 -28:46:56.1                                             
