OGLE-SMC-RRLYR-0253  SMC134.7   3170 RRd   00:32:09.42 -74:31:16.5                       
OGLE-SMC-RRLYR-0254  SMC134.6   3720 RRab  00:32:15.34 -74:25:13.2                       
OGLE-SMC-RRLYR-0255  SMC134.6   3725 RRab  00:32:16.82 -74:22:34.8                       
OGLE-SMC-RRLYR-0256  SMC130.7   7843 RRab  00:32:17.00 -73:27:12.8                       
OGLE-SMC-RRLYR-0257  SMC137.3   1341 RRab  00:32:17.83 -71:00:27.0                       
OGLE-SMC-RRLYR-0258  SMC130.6   6808 RRab  00:32:20.86 -73:18:58.0                       
OGLE-SMC-RRLYR-0259  SMC130.5   4904 RRab  00:32:21.44 -73:08:57.7                       
OGLE-SMC-RRLYR-0260  SMC131.6    696 RRab  00:32:22.97 -72:42:23.8                       
OGLE-SMC-RRLYR-0261  SMC131.6    704 RRab  00:32:23.80 -72:41:38.7                       
OGLE-SMC-RRLYR-0262  SMC130.6   6845 RRab  00:32:29.45 -73:15:57.6                       
OGLE-SMC-RRLYR-0263  SMC131.5   1110 RRab  00:32:32.05 -72:31:42.7                       
OGLE-SMC-RRLYR-0264  SMC133.8   5397 RRab  00:32:34.15 -74:07:02.9                       
OGLE-SMC-RRLYR-0265  SMC134.5   4473 RRab  00:32:34.91 -74:15:17.6                       
OGLE-SMC-RRLYR-0266  SMC132.6     43 RRab  00:32:36.47 -71:08:04.7                       
OGLE-SMC-RRLYR-0267  SMC130.8   7771 RRab  00:32:37.99 -73:29:28.8                       
OGLE-SMC-RRLYR-0268  SMC130.7   7996 RRab  00:32:38.96 -73:24:23.7                       
OGLE-SMC-RRLYR-0269  SMC131.7   4448 RRab  00:32:43.46 -72:44:45.1                       
OGLE-SMC-RRLYR-0270  SMC131.6   3083 RRab  00:32:45.82 -72:36:03.4                       
OGLE-SMC-RRLYR-0271  SMC130.6   5975 RRc   00:32:46.58 -73:16:36.2                       
OGLE-SMC-RRLYR-0272  SMC133.6   6584 RRab  00:32:46.65 -73:49:16.6                       
OGLE-SMC-RRLYR-0273  SMC134.7   3261 RRab  00:32:46.66 -74:33:55.2                       
OGLE-SMC-RRLYR-0274  SMC131.7   4476 RRab  00:32:50.41 -72:50:12.7                       
